pokeID,name,move
820,Greedent,Brutal Swing
820,Greedent,Stomping Tantrum
820,Greedent,Swords Dance
820,Greedent,Body Slam
820,Greedent,Earthquake
820,Greedent,Amnesia
820,Greedent,Substitute
820,Greedent,Endure
820,Greedent,Sleep Talk
820,Greedent,Iron Tail
820,Greedent,Crunch
820,Greedent,Uproar
820,Greedent,Superpower
820,Greedent,Hyper Voice
820,Greedent,Gyro Ball
820,Greedent,Seed Bomb
820,Greedent,Wild Charge
820,Greedent,Psychic Fangs
820,Greedent,Body Press
821,Rookidee,Leer
821,Rookidee,Peck
821,Rookidee,Power Trip
821,Rookidee,Hone Claws
821,Rookidee,Fury Attack
821,Rookidee,Pluck
821,Rookidee,Taunt
821,Rookidee,Scary Face
821,Rookidee,Drill Peck
821,Rookidee,Swagger
821,Rookidee,Brave Bird
821,Rookidee,Defog
821,Rookidee,Rock Smash
821,Rookidee,Roost
821,Rookidee,Sand Attack
821,Rookidee,Sky Attack
821,Rookidee,Spite
821,Rookidee,Tailwind
821,Rookidee,Dual Wingbeat
821,Rookidee,Fly
821,Rookidee,Rest
821,Rookidee,Thief
821,Rookidee,Snore
821,Rookidee,Protect
821,Rookidee,Scary Face
821,Rookidee,Attract
821,Rookidee,Facade
821,Rookidee,Swift
821,Rookidee,Revenge
821,Rookidee,Fake Tears
821,Rookidee,U-turn
821,Rookidee,Payback
821,Rookidee,Assurance
821,Rookidee,Round
821,Rookidee,Retaliate
821,Rookidee,Air Slash
821,Rookidee,Agility
821,Rookidee,Focus Energy
821,Rookidee,Substitute
821,Rookidee,Reversal
821,Rookidee,Endure
821,Rookidee,Sleep Talk
821,Rookidee,Taunt
821,Rookidee,Brave Bird
821,Rookidee,Nasty Plot
821,Rookidee,Work Up
822,Corvisquire,Hone Claws
822,Corvisquire,Leer
822,Corvisquire,Peck
822,Corvisquire,Power Trip
822,Corvisquire,Fury Attack
822,Corvisquire,Pluck
822,Corvisquire,Taunt
822,Corvisquire,Scary Face
822,Corvisquire,Drill Peck
822,Corvisquire,Swagger
822,Corvisquire,Brave Bird
822,Corvisquire,Defog
822,Corvisquire,Rock Smash
822,Corvisquire,Roost
822,Corvisquire,Sand Attack
822,Corvisquire,Sky Attack
822,Corvisquire,Spite
822,Corvisquire,Tailwind
822,Corvisquire,Dual Wingbeat
822,Corvisquire,Fly
822,Corvisquire,Rest
822,Corvisquire,Thief
822,Corvisquire,Snore
822,Corvisquire,Protect
822,Corvisquire,Scary Face
822,Corvisquire,Attract
822,Corvisquire,Facade
822,Corvisquire,Swift
822,Corvisquire,Revenge
822,Corvisquire,Fake Tears
822,Corvisquire,U-turn
822,Corvisquire,Payback
822,Corvisquire,Assurance
822,Corvisquire,Round
822,Corvisquire,Retaliate
822,Corvisquire,Air Slash
822,Corvisquire,Agility
822,Corvisquire,Focus Energy
822,Corvisquire,Substitute
822,Corvisquire,Reversal
822,Corvisquire,Endure
822,Corvisquire,Sleep Talk
822,Corvisquire,Taunt
822,Corvisquire,Brave Bird
822,Corvisquire,Nasty Plot
822,Corvisquire,Work Up
823,Corviknight,Hone Claws
823,Corviknight,Iron Defense
823,Corviknight,Leer
823,Corviknight,Metal Sound
823,Corviknight,Peck
823,Corviknight,Power Trip
823,Corviknight,Steel Wing
823,Corviknight,Fury Attack
823,Corviknight,Pluck
823,Corviknight,Taunt
823,Corviknight,Scary Face
823,Corviknight,Drill Peck
823,Corviknight,Swagger
823,Corviknight,Brave Bird
823,Corviknight,Steel Wing
823,Corviknight,Defog
823,Corviknight,Rock Smash
823,Corviknight,Roost
823,Corviknight,Sand Attack
823,Corviknight,Sky Attack
823,Corviknight,Spite
823,Corviknight,Tailwind
823,Corviknight,Dual Wingbeat
823,Corviknight,Fly
823,Corviknight,Hyper Beam
823,Corviknight,Giga Impact
823,Corviknight,Screech
823,Corviknight,Light Screen
823,Corviknight,Reflect
823,Corviknight,Rest
823,Corviknight,Thief
823,Corviknight,Snore
823,Corviknight,Protect
823,Corviknight,Scary Face
823,Corviknight,Steel Wing
823,Corviknight,Attract
823,Corviknight,Facade
823,Corviknight,Swift
823,Corviknight,Revenge
823,Corviknight,Fake Tears
823,Corviknight,U-turn
823,Corviknight,Payback
823,Corviknight,Assurance
823,Corviknight,Round
823,Corviknight,Retaliate
823,Corviknight,Air Slash
823,Corviknight,Body Slam
823,Corviknight,Agility
823,Corviknight,Focus Energy
823,Corviknight,Substitute
823,Corviknight,Reversal
823,Corviknight,Endure
823,Corviknight,Sleep Talk
823,Corviknight,Taunt
823,Corviknight,Iron Defense
823,Corviknight,Bulk Up
823,Corviknight,Brave Bird
823,Corviknight,Nasty Plot
823,Corviknight,Flash Cannon
823,Corviknight,Iron Head
823,Corviknight,Heavy Slam
823,Corviknight,Work Up
823,Corviknight,Hurricane
823,Corviknight,Body Press
824,Blipbug,Struggle Bug
824,Blipbug,Infestation
824,Blipbug,Recover
824,Blipbug,Sticky Web
824,Blipbug,Supersonic
825,Dottler,Confusion
825,Dottler,Light Screen
825,Dottler,Reflect
825,Dottler,Struggle Bug
825,Dottler,Confusion
825,Dottler,Light Screen
825,Dottler,Reflect
825,Dottler,Infestation
825,Dottler,Recover
825,Dottler,Sticky Web
825,Dottler,Supersonic
825,Dottler,Expanding Force
825,Dottler,Solar Beam
825,Dottler,Light Screen
825,Dottler,Reflect
825,Dottler,Safeguard
825,Dottler,Rest
825,Dottler,Snore
825,Dottler,Protect
825,Dottler,Attract
825,Dottler,Facade
825,Dottler,Helping Hand
825,Dottler,Imprison
825,Dottler,Payback
825,Dottler,Power Swap
825,Dottler,Guard Swap
825,Dottler,Trick Room
825,Dottler,Wonder Room
825,Dottler,Magic Room
825,Dottler,Round
825,Dottler,Psychic Terrain
825,Dottler,Psychic
825,Dottler,Leech Life
825,Dottler,Substitute
825,Dottler,Psyshock
825,Dottler,Endure
825,Dottler,Sleep Talk
825,Dottler,Shadow Ball
825,Dottler,Future Sight
825,Dottler,Trick
825,Dottler,Skill Swap
825,Dottler,Iron Defense
825,Dottler,Calm Mind
825,Dottler,Bug Buzz
825,Dottler,Energy Ball
825,Dottler,Zen Headbutt
825,Dottler,Stored Power
825,Dottler,Ally Switch
825,Dottler,Body Press
826,Orbeetle,Confusion
826,Orbeetle,Light Screen
826,Orbeetle,Reflect
826,Orbeetle,Struggle Bug
826,Orbeetle,Confuse Ray
826,Orbeetle,Magic Coat
826,Orbeetle,Agility
826,Orbeetle,Psybeam
826,Orbeetle,Hypnosis
826,Orbeetle,Ally Switch
826,Orbeetle,Bug Buzz
826,Orbeetle,Mirror Coat
826,Orbeetle,Psychic
826,Orbeetle,After You
826,Orbeetle,Calm Mind
826,Orbeetle,Psychic Terrain
826,Orbeetle,Infestation
826,Orbeetle,Recover
826,Orbeetle,Sticky Web
826,Orbeetle,Supersonic
826,Orbeetle,Expanding Force
826,Orbeetle,Hyper Beam
826,Orbeetle,Giga Impact
826,Orbeetle,Solar Beam
826,Orbeetle,Light Screen
826,Orbeetle,Reflect
826,Orbeetle,Safeguard
826,Orbeetle,Rest
826,Orbeetle,Snore
826,Orbeetle,Protect
826,Orbeetle,Giga Drain
826,Orbeetle,Attract
826,Orbeetle,Facade
826,Orbeetle,Helping Hand
826,Orbeetle,Imprison
826,Orbeetle,U-turn
826,Orbeetle,Payback
826,Orbeetle,Power Swap
826,Orbeetle,Guard Swap
826,Orbeetle,Psycho Cut
826,Orbeetle,Trick Room
826,Orbeetle,Wonder Room
826,Orbeetle,Magic Room
826,Orbeetle,Round
826,Orbeetle,Psychic Terrain
826,Orbeetle,Psychic
826,Orbeetle,Agility
826,Orbeetle,Leech Life
826,Orbeetle,Substitute
826,Orbeetle,Psyshock
826,Orbeetle,Endure
826,Orbeetle,Sleep Talk
826,Orbeetle,Baton Pass
826,Orbeetle,Shadow Ball
826,Orbeetle,Future Sight
826,Orbeetle,Trick
826,Orbeetle,Skill Swap
826,Orbeetle,Iron Defense
826,Orbeetle,Calm Mind
826,Orbeetle,Bug Buzz
826,Orbeetle,Energy Ball
826,Orbeetle,Zen Headbutt
826,Orbeetle,Stored Power
826,Orbeetle,Ally Switch
826,Orbeetle,Body Press
827,Nickit,Quick Attack
827,Nickit,Tail Whip
827,Nickit,Beat Up
827,Nickit,Hone Claws
827,Nickit,Snarl
827,Nickit,Assurance
827,Nickit,Nasty Plot
827,Nickit,Sucker Punch
827,Nickit,Night Slash
827,Nickit,Tail Slap
827,Nickit,Foul Play
827,Nickit,Howl
827,Nickit,Knock Off
827,Nickit,Quick Guard
827,Nickit,Torment
827,Nickit,Lash Out
827,Nickit,Dig
827,Nickit,Screech
827,Nickit,Rest
827,Nickit,Thief
827,Nickit,Snore
827,Nickit,Protect
827,Nickit,Attract
827,Nickit,Beat Up
827,Nickit,Facade
827,Nickit,Swift
827,Nickit,Fake Tears
827,Nickit,Mud Shot
827,Nickit,Assurance
827,Nickit,Round
827,Nickit,Tail Slap
827,Nickit,Snarl
827,Nickit,Agility
827,Nickit,Substitute
827,Nickit,Endure
827,Nickit,Sleep Talk
827,Nickit,Baton Pass
827,Nickit,Taunt
827,Nickit,Nasty Plot
827,Nickit,Foul Play
827,Nickit,Play Rough
828,Thievul,Beat Up
828,Thievul,Hone Claws
828,Thievul,Quick Attack
828,Thievul,Tail Whip
828,Thievul,Thief
828,Thievul,Snarl
828,Thievul,Assurance
828,Thievul,Nasty Plot
828,Thievul,Sucker Punch
828,Thievul,Night Slash
828,Thievul,Tail Slap
828,Thievul,Foul Play
828,Thievul,Parting Shot
828,Thievul,Thief
828,Thievul,Howl
828,Thievul,Knock Off
828,Thievul,Quick Guard
828,Thievul,Torment
828,Thievul,Burning Jealousy
828,Thievul,Lash Out
828,Thievul,Hyper Beam
828,Thievul,Giga Impact
828,Thievul,Dig
828,Thievul,Screech
828,Thievul,Rest
828,Thievul,Thief
828,Thievul,Snore
828,Thievul,Protect
828,Thievul,Attract
828,Thievul,Beat Up
828,Thievul,Facade
828,Thievul,Swift
828,Thievul,Fake Tears
828,Thievul,Mud Shot
828,Thievul,U-turn
828,Thievul,Assurance
828,Thievul,Shadow Claw
828,Thievul,Thunder Fang
828,Thievul,Ice Fang
828,Thievul,Fire Fang
828,Thievul,Round
828,Thievul,Acrobatics
828,Thievul,Tail Slap
828,Thievul,Snarl
828,Thievul,Psychic
828,Thievul,Agility
828,Thievul,Substitute
828,Thievul,Endure
828,Thievul,Sleep Talk
828,Thievul,Baton Pass
828,Thievul,Crunch
828,Thievul,Shadow Ball
828,Thievul,Taunt
828,Thievul,Dark Pulse
828,Thievul,Nasty Plot
828,Thievul,Grass Knot
828,Thievul,Foul Play
828,Thievul,Play Rough
829,Gossifleur,Leafage
829,Gossifleur,Sing
829,Gossifleur,Rapid Spin
829,Gossifleur,Sweet Scent
829,Gossifleur,Razor Leaf
829,Gossifleur,Round
829,Gossifleur,Leaf Tornado
829,Gossifleur,Synthesis
829,Gossifleur,Hyper Voice
829,Gossifleur,Aromatherapy
829,Gossifleur,Leaf Storm
829,Gossifleur,Growth
829,Gossifleur,Leech Seed
829,Gossifleur,Poison Powder
829,Gossifleur,Sleep Powder
829,Gossifleur,Stun Spore
829,Gossifleur,Worry Seed
829,Gossifleur,Grassy Glide
829,Gossifleur,Magical Leaf
829,Gossifleur,Solar Beam
829,Gossifleur,Light Screen
829,Gossifleur,Rest
829,Gossifleur,Snore
829,Gossifleur,Protect
829,Gossifleur,Giga Drain
829,Gossifleur,Charm
829,Gossifleur,Attract
829,Gossifleur,Sunny Day
829,Gossifleur,Facade
829,Gossifleur,Helping Hand
829,Gossifleur,Bullet Seed
829,Gossifleur,Round
829,Gossifleur,Grassy Terrain
829,Gossifleur,Substitute
829,Gossifleur,Endure
829,Gossifleur,Sleep Talk
829,Gossifleur,Hyper Voice
829,Gossifleur,Energy Ball
829,Gossifleur,Leaf Storm
829,Gossifleur,Grass Knot
829,Gossifleur,Pollen Puff
830,Eldegoss,Cotton Spore
830,Eldegoss,Leafage
830,Eldegoss,Rapid Spin
830,Eldegoss,Sing
830,Eldegoss,Sweet Scent
830,Eldegoss,Razor Leaf
830,Eldegoss,Round
830,Eldegoss,Leaf Tornado
830,Eldegoss,Synthesis
830,Eldegoss,Hyper Voice
830,Eldegoss,Aromatherapy
830,Eldegoss,Leaf Storm
830,Eldegoss,Cotton Guard
830,Eldegoss,Cotton Spore
830,Eldegoss,Growth
830,Eldegoss,Leech Seed
830,Eldegoss,Poison Powder
830,Eldegoss,Sleep Powder
830,Eldegoss,Stun Spore
830,Eldegoss,Worry Seed
830,Eldegoss,Grassy Glide
830,Eldegoss,Hyper Beam
830,Eldegoss,Giga Impact
830,Eldegoss,Magical Leaf
830,Eldegoss,Solar Beam
830,Eldegoss,Light Screen
830,Eldegoss,Rest
830,Eldegoss,Snore
830,Eldegoss,Protect
830,Eldegoss,Giga Drain
830,Eldegoss,Charm
830,Eldegoss,Attract
830,Eldegoss,Sunny Day
830,Eldegoss,Facade
830,Eldegoss,Helping Hand
830,Eldegoss,Weather Ball
830,Eldegoss,Bullet Seed
830,Eldegoss,Round
830,Eldegoss,Grassy Terrain
830,Eldegoss,Substitute
830,Eldegoss,Endure
830,Eldegoss,Sleep Talk
830,Eldegoss,Hyper Voice
830,Eldegoss,Seed Bomb
830,Eldegoss,Energy Ball
830,Eldegoss,Leaf Storm
830,Eldegoss,Grass Knot
830,Eldegoss,Pollen Puff
831,Wooloo,Growl
831,Wooloo,Tackle
831,Wooloo,Defense Curl
831,Wooloo,Copycat
831,Wooloo,Guard Split
831,Wooloo,Double Kick
831,Wooloo,Headbutt
831,Wooloo,Take Down
831,Wooloo,Guard Swap
831,Wooloo,Reversal
831,Wooloo,Cotton Guard
831,Wooloo,Double-Edge
831,Wooloo,Counter
831,Wooloo,Stomp
831,Wooloo,Swagger
831,Wooloo,Grassy Glide
831,Wooloo,Thunder Wave
831,Wooloo,Rest
831,Wooloo,Snore
831,Wooloo,Protect
831,Wooloo,Attract
831,Wooloo,Facade
831,Wooloo,Payback
831,Wooloo,Guard Swap
831,Wooloo,Round
831,Wooloo,Agility
831,Wooloo,Substitute
831,Wooloo,Reversal
831,Wooloo,Endure
831,Wooloo,Sleep Talk
831,Wooloo,Electro Ball
831,Wooloo,Wild Charge
832,Dubwool,Copycat
832,Dubwool,Defense Curl
832,Dubwool,Growl
832,Dubwool,Tackle
832,Dubwool,Guard Split
832,Dubwool,Double Kick
832,Dubwool,Headbutt
832,Dubwool,Take Down
832,Dubwool,Guard Swap
832,Dubwool,Reversal
832,Dubwool,Cotton Guard
832,Dubwool,Double-Edge
832,Dubwool,Last Resort
832,Dubwool,Counter
832,Dubwool,Stomp
832,Dubwool,Swagger
832,Dubwool,Grassy Glide
832,Dubwool,Mega Kick
832,Dubwool,Hyper Beam
832,Dubwool,Giga Impact
832,Dubwool,Thunder Wave
832,Dubwool,Rest
832,Dubwool,Snore
832,Dubwool,Protect
832,Dubwool,Attract
832,Dubwool,Facade
832,Dubwool,Bounce
832,Dubwool,Payback
832,Dubwool,Guard Swap
832,Dubwool,Round
832,Dubwool,Retaliate
832,Dubwool,Swords Dance
832,Dubwool,Body Slam
832,Dubwool,Agility
832,Dubwool,Substitute
832,Dubwool,Reversal
832,Dubwool,Endure
832,Dubwool,Sleep Talk
832,Dubwool,Baton Pass
832,Dubwool,Zen Headbutt
832,Dubwool,Electro Ball
832,Dubwool,Wild Charge
832,Dubwool,Body Press
833,Chewtle,Tackle
833,Chewtle,Water Gun
833,Chewtle,Bite
833,Chewtle,Protect
833,Chewtle,Headbutt
833,Chewtle,Counter
833,Chewtle,Jaw Lock
833,Chewtle,Liquidation
833,Chewtle,Body Slam
833,Chewtle,Dragon Tail
833,Chewtle,Gastro Acid
833,Chewtle,Skull Bash
833,Chewtle,Scale Shot
833,Chewtle,Skitter Smack
833,Chewtle,Rest
833,Chewtle,Snore
833,Chewtle,Protect
833,Chewtle,Attract
833,Chewtle,Rain Dance
833,Chewtle,Whirlpool
833,Chewtle,Facade
833,Chewtle,Revenge
833,Chewtle,Dive
833,Chewtle,Mud Shot
833,Chewtle,Payback
833,Chewtle,Assurance
833,Chewtle,Ice Fang
833,Chewtle,Round
833,Chewtle,Body Slam
833,Chewtle,Hydro Pump
833,Chewtle,Surf
833,Chewtle,Substitute
833,Chewtle,Endure
833,Chewtle,Sleep Talk
833,Chewtle,Liquidation
834,Drednaw,Bite
834,Drednaw,Crunch
834,Drednaw,Protect
834,Drednaw,Razor Shell
834,Drednaw,Rock Polish
834,Drednaw,Rock Tomb
834,Drednaw,Tackle
834,Drednaw,Water Gun
834,Drednaw,Headbutt
834,Drednaw,Counter
834,Drednaw,Jaw Lock
834,Drednaw,Liquidation
834,Drednaw,Body Slam
834,Drednaw,Head Smash
834,Drednaw,Rock Tomb
834,Drednaw,Dragon Tail
834,Drednaw,Gastro Acid
834,Drednaw,Skull Bash
834,Drednaw,Meteor Beam
834,Drednaw,Scale Shot
834,Drednaw,Skitter Smack
834,Drednaw,Hyper Beam
834,Drednaw,Giga Impact
834,Drednaw,Dig
834,Drednaw,Rest
834,Drednaw,Rock Slide
834,Drednaw,Snore
834,Drednaw,Protect
834,Drednaw,Scary Face
834,Drednaw,Attract
834,Drednaw,Sandstorm
834,Drednaw,Rain Dance
834,Drednaw,Whirlpool
834,Drednaw,Facade
834,Drednaw,Revenge
834,Drednaw,Dive
834,Drednaw,Rock Tomb
834,Drednaw,Sand Tomb
834,Drednaw,Mud Shot
834,Drednaw,Rock Blast
834,Drednaw,Payback
834,Drednaw,Assurance
834,Drednaw,Ice Fang
834,Drednaw,Round
834,Drednaw,Bulldoze
834,Drednaw,Razor Shell
834,Drednaw,False Swipe
834,Drednaw,Smart Strike
834,Drednaw,Stomping Tantrum
834,Drednaw,Swords Dance
834,Drednaw,Body Slam
834,Drednaw,Hydro Pump
834,Drednaw,Surf
834,Drednaw,Ice Beam
834,Drednaw,Blizzard
834,Drednaw,Earthquake
834,Drednaw,Waterfall
834,Drednaw,Substitute
834,Drednaw,Endure
834,Drednaw,Sleep Talk
834,Drednaw,Megahorn
834,Drednaw,Iron Tail
834,Drednaw,Crunch
834,Drednaw,Superpower
834,Drednaw,Muddy Water
834,Drednaw,Iron Defense
834,Drednaw,Poison Jab
834,Drednaw,Earth Power
834,Drednaw,Stone Edge
834,Drednaw,Stealth Rock
834,Drednaw,Scald
834,Drednaw,High Horsepower
834,Drednaw,Throat Chop
834,Drednaw,Liquidation
834,Drednaw,Body Press
835,Yamper,Tackle
835,Yamper,Tail Whip
835,Yamper,Nuzzle
835,Yamper,Bite
835,Yamper,Roar
835,Yamper,Spark
835,Yamper,Charm
835,Yamper,Crunch
835,Yamper,Charge
835,Yamper,Wild Charge
835,Yamper,Play Rough
835,Yamper,Discharge
835,Yamper,Double-Edge
835,Yamper,Flame Charge
835,Yamper,Howl
835,Yamper,Sand Attack
835,Yamper,Rising Voltage
835,Yamper,Thunder Wave
835,Yamper,Dig
835,Yamper,Rest
835,Yamper,Snore
835,Yamper,Protect
835,Yamper,Charm
835,Yamper,Attract
835,Yamper,Facade
835,Yamper,Swift
835,Yamper,Helping Hand
835,Yamper,Thunder Fang
835,Yamper,Fire Fang
835,Yamper,Round
835,Yamper,Volt Switch
835,Yamper,Snarl
835,Yamper,Thunderbolt
835,Yamper,Thunder
835,Yamper,Substitute
835,Yamper,Endure
835,Yamper,Sleep Talk
835,Yamper,Crunch
835,Yamper,Uproar
835,Yamper,Electro Ball
835,Yamper,Wild Charge
835,Yamper,Play Rough
836,Boltund,Bite
836,Boltund,Electrify
836,Boltund,Nuzzle
836,Boltund,Tackle
836,Boltund,Tail Whip
836,Boltund,Roar
836,Boltund,Spark
836,Boltund,Charm
836,Boltund,Crunch
836,Boltund,Charge
836,Boltund,Wild Charge
836,Boltund,Play Rough
836,Boltund,Electric Terrain
836,Boltund,Discharge
836,Boltund,Double-Edge
836,Boltund,Flame Charge
836,Boltund,Howl
836,Boltund,Sand Attack
836,Boltund,Rising Voltage
836,Boltund,Hyper Beam
836,Boltund,Giga Impact
836,Boltund,Thunder Wave
836,Boltund,Dig
836,Boltund,Rest
836,Boltund,Snore
836,Boltund,Protect
836,Boltund,Charm
836,Boltund,Attract
836,Boltund,Facade
836,Boltund,Swift
836,Boltund,Helping Hand
836,Boltund,Thunder Fang
836,Boltund,Fire Fang
836,Boltund,Round
836,Boltund,Volt Switch
836,Boltund,Snarl
836,Boltund,Electric Terrain
836,Boltund,Eerie Impulse
836,Boltund,Thunderbolt
836,Boltund,Thunder
836,Boltund,Agility
836,Boltund,Focus Energy
836,Boltund,Substitute
836,Boltund,Endure
836,Boltund,Sleep Talk
836,Boltund,Crunch
836,Boltund,Uproar
836,Boltund,Hyper Voice
836,Boltund,Bulk Up
836,Boltund,Electro Ball
836,Boltund,Wild Charge
836,Boltund,Play Rough
836,Boltund,Psychic Fangs
837,Rolycoly,Smokescreen
837,Rolycoly,Tackle
837,Rolycoly,Rapid Spin
837,Rolycoly,Smack Down
837,Rolycoly,Rock Polish
837,Rolycoly,Ancient Power
837,Rolycoly,Incinerate
837,Rolycoly,Stealth Rock
837,Rolycoly,Heat Crash
837,Rolycoly,Rock Blast
837,Rolycoly,Block
837,Rolycoly,Explosion
837,Rolycoly,Mud-Slap
837,Rolycoly,Meteor Beam
837,Rolycoly,Dig
837,Rolycoly,Reflect
837,Rolycoly,Self-Destruct
837,Rolycoly,Rest
837,Rolycoly,Rock Slide
837,Rolycoly,Snore
837,Rolycoly,Protect
837,Rolycoly,Attract
837,Rolycoly,Sandstorm
837,Rolycoly,Will-O-Wisp
837,Rolycoly,Facade
837,Rolycoly,Rock Tomb
837,Rolycoly,Sand Tomb
837,Rolycoly,Rock Blast
837,Rolycoly,Round
837,Rolycoly,Substitute
837,Rolycoly,Spikes
837,Rolycoly,Endure
837,Rolycoly,Sleep Talk
837,Rolycoly,Iron Defense
837,Rolycoly,Gyro Ball
837,Rolycoly,Iron Head
837,Rolycoly,Stone Edge
837,Rolycoly,Stealth Rock
837,Rolycoly,Heat Crash
838,Carkol,Flame Charge
838,Carkol,Rapid Spin
838,Carkol,Smack Down
838,Carkol,Smokescreen
838,Carkol,Tackle
838,Carkol,Rock Polish
838,Carkol,Ancient Power
838,Carkol,Incinerate
838,Carkol,Stealth Rock
838,Carkol,Heat Crash
838,Carkol,Rock Blast
838,Carkol,Burn Up
838,Carkol,Flame Charge
838,Carkol,Block
838,Carkol,Explosion
838,Carkol,Mud-Slap
838,Carkol,Meteor Beam
838,Carkol,Scorching Sands
838,Carkol,Fire Spin
838,Carkol,Dig
838,Carkol,Reflect
838,Carkol,Self-Destruct
838,Carkol,Rest
838,Carkol,Rock Slide
838,Carkol,Snore
838,Carkol,Protect
838,Carkol,Attract
838,Carkol,Sandstorm
838,Carkol,Will-O-Wisp
838,Carkol,Facade
838,Carkol,Rock Tomb
838,Carkol,Sand Tomb
838,Carkol,Rock Blast
838,Carkol,Round
838,Carkol,Flamethrower
838,Carkol,Fire Blast
838,Carkol,Substitute
838,Carkol,Spikes
838,Carkol,Endure
838,Carkol,Sleep Talk
838,Carkol,Heat Wave
838,Carkol,Overheat
838,Carkol,Iron Defense
838,Carkol,Gyro Ball
838,Carkol,Flare Blitz
838,Carkol,Iron Head
838,Carkol,Stone Edge
838,Carkol,Stealth Rock
838,Carkol,Heavy Slam
838,Carkol,Scald
838,Carkol,Heat Crash
838,Carkol,High Horsepower
838,Carkol,Body Press
839,Coalossal,Flame Charge
839,Coalossal,Rapid Spin
839,Coalossal,Smack Down
839,Coalossal,Smokescreen
839,Coalossal,Tackle
839,Coalossal,Tar Shot
839,Coalossal,Rock Polish
839,Coalossal,Ancient Power
839,Coalossal,Incinerate
839,Coalossal,Stealth Rock
839,Coalossal,Heat Crash
839,Coalossal,Rock Blast
839,Coalossal,Burn Up
839,Coalossal,Tar Shot
839,Coalossal,Block
839,Coalossal,Explosion
839,Coalossal,Mud-Slap
839,Coalossal,Meteor Beam
839,Coalossal,Scorching Sands
839,Coalossal,Mega Punch
839,Coalossal,Mega Kick
839,Coalossal,Fire Punch
839,Coalossal,Hyper Beam
839,Coalossal,Giga Impact
839,Coalossal,Solar Beam
839,Coalossal,Fire Spin
839,Coalossal,Dig
839,Coalossal,Reflect
839,Coalossal,Self-Destruct
839,Coalossal,Rest
839,Coalossal,Rock Slide
839,Coalossal,Snore
839,Coalossal,Protect
839,Coalossal,Attract
839,Coalossal,Sandstorm
839,Coalossal,Will-O-Wisp
839,Coalossal,Facade
839,Coalossal,Rock Tomb
839,Coalossal,Sand Tomb
839,Coalossal,Rock Blast
839,Coalossal,Round
839,Coalossal,Bulldoze
839,Coalossal,Body Slam
839,Coalossal,Flamethrower
839,Coalossal,Earthquake
839,Coalossal,Fire Blast
839,Coalossal,Substitute
839,Coalossal,Spikes
839,Coalossal,Endure
839,Coalossal,Sleep Talk
839,Coalossal,Heat Wave
839,Coalossal,Overheat
839,Coalossal,Iron Defense
839,Coalossal,Gyro Ball
839,Coalossal,Flare Blitz
839,Coalossal,Earth Power
839,Coalossal,Iron Head
839,Coalossal,Stone Edge
839,Coalossal,Stealth Rock
839,Coalossal,Heavy Slam
839,Coalossal,Scald
839,Coalossal,Heat Crash
839,Coalossal,High Horsepower
839,Coalossal,Body Press
840,Applin,Astonish
840,Applin,Withdraw
840,Applin,Defense Curl
840,Applin,Recycle
840,Applin,Rollout
840,Applin,Sucker Punch
840,Applin,Grassy Glide
840,Applin,Attract
841,Flapple,Astonish
841,Flapple,Growth
841,Flapple,Recycle
841,Flapple,Twister
841,Flapple,Wing Attack
841,Flapple,Withdraw
841,Flapple,Acid Spray
841,Flapple,Acrobatics
841,Flapple,Leech Seed
841,Flapple,Protect
841,Flapple,Dragon Breath
841,Flapple,Dragon Dance
841,Flapple,Dragon Pulse
841,Flapple,Grav Apple
841,Flapple,Iron Defense
841,Flapple,Fly
841,Flapple,Dragon Rush
841,Flapple,Wing Attack
841,Flapple,Defense Curl
841,Flapple,Recycle
841,Flapple,Rollout
841,Flapple,Sucker Punch
841,Flapple,Dual Wingbeat
841,Flapple,Grassy Glide
841,Flapple,Fly
841,Flapple,Hyper Beam
841,Flapple,Giga Impact
841,Flapple,Solar Beam
841,Flapple,Rest
841,Flapple,Snore
841,Flapple,Protect
841,Flapple,Scary Face
841,Flapple,Giga Drain
841,Flapple,Attract
841,Flapple,Sunny Day
841,Flapple,Facade
841,Flapple,Bullet Seed
841,Flapple,U-turn
841,Flapple,Round
841,Flapple,Acrobatics
841,Flapple,Air Slash
841,Flapple,Focus Energy
841,Flapple,Substitute
841,Flapple,Outrage
841,Flapple,Endure
841,Flapple,Sleep Talk
841,Flapple,Iron Defense
841,Flapple,Dragon Dance
841,Flapple,Seed Bomb
841,Flapple,Dragon Pulse
841,Flapple,Energy Ball
841,Flapple,Grass Knot
841,Flapple,Heavy Slam
842,Appletun,Astonish
842,Appletun,Growth
842,Appletun,Headbutt
842,Appletun,Recycle
842,Appletun,Sweet Scent
842,Appletun,Withdraw
842,Appletun,Curse
842,Appletun,Stomp
842,Appletun,Leech Seed
842,Appletun,Protect
842,Appletun,Bullet Seed
842,Appletun,Recover
842,Appletun,Apple Acid
842,Appletun,Body Slam
842,Appletun,Iron Defense
842,Appletun,Dragon Pulse
842,Appletun,Energy Ball
842,Appletun,Headbutt
842,Appletun,Defense Curl
842,Appletun,Recycle
842,Appletun,Rollout
842,Appletun,Sucker Punch
842,Appletun,Grassy Glide
842,Appletun,Hyper Beam
842,Appletun,Giga Impact
842,Appletun,Solar Beam
842,Appletun,Light Screen
842,Appletun,Reflect
842,Appletun,Safeguard
842,Appletun,Rest
842,Appletun,Snore
842,Appletun,Protect
842,Appletun,Giga Drain
